match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,7,CL White,AA Noffke,AB Agarkar,0,0,0,0,0,0,2,0,2,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,8,CL White,AA Noffke,AB Agarkar,0,0,0,0,0,0,0,0,0,CL White,caught,WP Saha
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,1,AA Noffke,P Kumar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,2,P Kumar,AA Noffke,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,3,P Kumar,AA Noffke,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,4,P Kumar,AA Noffke,SC Ganguly,0,1,0,0,0,0,0,1,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,5,P Kumar,AA Noffke,SC Ganguly,0,0,0,1,0,0,0,1,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,6,AA Noffke,P Kumar,SC Ganguly,0,0,0,0,0,0,4,0,4,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,7,AA Noffke,P Kumar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,1,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,2,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,3,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,4,AA Noffke,P Kumar,AB Agarkar,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,5,P Kumar,AA Noffke,AB Agarkar,0,0,0,0,0,0,4,0,4,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,6,P Kumar,AA Noffke,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,1,AA Noffke,P Kumar,SC Ganguly,0,0,0,0,0,0,1,0,1,AA Noffke,run out,AB Agarkar
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,2,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,3,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,4,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,5,P Kumar,Z Khan,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,6,P Kumar,Z Khan,SC Ganguly,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,1,P Kumar,Z Khan,LR Shukla,0,0,0,0,0,0,6,0,6,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,2,P Kumar,Z Khan,LR Shukla,0,2,0,0,0,0,0,2,2,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,3,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,4,P Kumar,Z Khan,LR Shukla,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,5,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,6,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,7,Z Khan,P Kumar,LR Shukla,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,1,Z Khan,P Kumar,SC Ganguly,0,0,0,0,0,0,0,0,0,Z Khan,bowled,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,2,SB Joshi,P Kumar,SC Ganguly,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,3,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,4,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,5,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,6,P Kumar,SB Joshi,SC Ganguly,0,0,0,0,0,0,6,0,6,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,1,SB Joshi,P Kumar,I Sharma,0,1,0,0,0,0,0,1,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,2,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,3,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,4,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,5,P Kumar,SB Joshi,I Sharma,0,0,0,1,0,0,0,1,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,6,SB Joshi,P Kumar,I Sharma,0,0,0,0,0,0,1,0,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,7,P Kumar,SB Joshi,I Sharma,0,0,0,0,0,0,0,0,0,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,1,SB Joshi,P Kumar,LR Shukla,0,1,0,0,0,0,0,1,1,,,
1,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,2,SB Joshi,P Kumar,LR Shukla,0,0,0,0,0,0,0,0,0,SB Joshi,caught,BB McCullum
2,1,Chennai Super Kings,Kings XI Punjab,1,1,PA Patel,ML Hayden,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,1,2,PA Patel,ML Hayden,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,1,3,PA Patel,ML Hayden,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,1,4,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,1,5,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,1,6,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,1,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,2,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,3,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,4,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,5,PA Patel,ML Hayden,S Sreesanth,0,1,0,0,0,0,0,1,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,6,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,2,7,PA Patel,ML Hayden,S Sreesanth,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,1,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,2,ML Hayden,PA Patel,B Lee,0,0,0,0,1,0,4,1,5,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,3,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,4,ML Hayden,PA Patel,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,5,PA Patel,ML Hayden,B Lee,0,0,0,0,0,0,0,0,0,PA Patel,caught,KC Sangakkara
2,1,Chennai Super Kings,Kings XI Punjab,3,6,MEK Hussey,ML Hayden,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,3,7,ML Hayden,MEK Hussey,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,1,MEK Hussey,ML Hayden,S Sreesanth,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,2,MEK Hussey,ML Hayden,S Sreesanth,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,3,MEK Hussey,ML Hayden,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,4,ML Hayden,MEK Hussey,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,5,MEK Hussey,ML Hayden,S Sreesanth,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,4,6,MEK Hussey,ML Hayden,S Sreesanth,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,1,ML Hayden,MEK Hussey,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,2,ML Hayden,MEK Hussey,B Lee,0,0,0,1,0,0,0,1,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,3,MEK Hussey,ML Hayden,B Lee,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,4,MEK Hussey,ML Hayden,B Lee,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,5,MEK Hussey,ML Hayden,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,5,6,MEK Hussey,ML Hayden,B Lee,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,1,ML Hayden,MEK Hussey,JR Hopes,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,2,ML Hayden,MEK Hussey,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,3,ML Hayden,MEK Hussey,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,4,ML Hayden,MEK Hussey,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,5,MEK Hussey,ML Hayden,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,6,6,MEK Hussey,ML Hayden,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,7,1,ML Hayden,MEK Hussey,IK Pathan,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,7,2,ML Hayden,MEK Hussey,IK Pathan,0,0,0,0,0,0,0,0,0,ML Hayden,bowled,
2,1,Chennai Super Kings,Kings XI Punjab,7,3,MS Dhoni,MEK Hussey,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,7,4,MEK Hussey,MS Dhoni,IK Pathan,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,7,5,MEK Hussey,MS Dhoni,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,7,6,MS Dhoni,MEK Hussey,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,8,1,MS Dhoni,MEK Hussey,JR Hopes,0,0,0,0,0,0,0,0,0,MS Dhoni,lbw,
2,1,Chennai Super Kings,Kings XI Punjab,8,2,SK Raina,MEK Hussey,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,8,3,MEK Hussey,SK Raina,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,8,4,MEK Hussey,SK Raina,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,8,5,SK Raina,MEK Hussey,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,8,6,SK Raina,MEK Hussey,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,1,MEK Hussey,SK Raina,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,2,SK Raina,MEK Hussey,IK Pathan,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,3,SK Raina,MEK Hussey,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,4,MEK Hussey,SK Raina,IK Pathan,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,5,MEK Hussey,SK Raina,IK Pathan,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,9,6,MEK Hussey,SK Raina,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,1,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,2,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,3,SK Raina,MEK Hussey,K Goel,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,4,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,5,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,10,6,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,1,MEK Hussey,SK Raina,PP Chawla,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,2,MEK Hussey,SK Raina,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,3,SK Raina,MEK Hussey,PP Chawla,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,4,SK Raina,MEK Hussey,PP Chawla,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,5,SK Raina,MEK Hussey,PP Chawla,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,11,6,SK Raina,MEK Hussey,PP Chawla,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,1,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,2,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,3,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,4,SK Raina,MEK Hussey,K Goel,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,5,SK Raina,MEK Hussey,K Goel,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,12,6,MEK Hussey,SK Raina,K Goel,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,1,SK Raina,MEK Hussey,WA Mota,0,1,0,0,0,0,0,1,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,2,SK Raina,MEK Hussey,WA Mota,0,0,0,0,0,0,0,0,0,SK Raina,caught,IK Pathan
2,1,Chennai Super Kings,Kings XI Punjab,13,3,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,4,JDP Oram,MEK Hussey,WA Mota,0,1,0,0,0,0,0,1,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,5,JDP Oram,MEK Hussey,WA Mota,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,6,JDP Oram,MEK Hussey,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,7,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,13,8,JDP Oram,MEK Hussey,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,1,JDP Oram,MEK Hussey,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,2,MEK Hussey,JDP Oram,JR Hopes,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,3,MEK Hussey,JDP Oram,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,4,JDP Oram,MEK Hussey,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,5,MEK Hussey,JDP Oram,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,14,6,MEK Hussey,JDP Oram,JR Hopes,0,0,0,1,0,0,0,1,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,1,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,2,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,3,JDP Oram,MEK Hussey,WA Mota,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,4,JDP Oram,MEK Hussey,WA Mota,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,5,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,15,6,MEK Hussey,JDP Oram,WA Mota,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,16,1,JDP Oram,MEK Hussey,IK Pathan,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,16,2,JDP Oram,MEK Hussey,IK Pathan,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,16,3,JDP Oram,MEK Hussey,IK Pathan,0,0,0,0,0,0,0,0,0,JDP Oram,bowled,
2,1,Chennai Super Kings,Kings XI Punjab,16,4,S Badrinath,MEK Hussey,IK Pathan,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,16,5,S Badrinath,MEK Hussey,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,16,6,MEK Hussey,S Badrinath,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,1,MEK Hussey,S Badrinath,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,2,S Badrinath,MEK Hussey,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,3,MEK Hussey,S Badrinath,S Sreesanth,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,4,MEK Hussey,S Badrinath,S Sreesanth,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,5,MEK Hussey,S Badrinath,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,17,6,S Badrinath,MEK Hussey,S Sreesanth,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,1,S Badrinath,MEK Hussey,IK Pathan,0,0,0,0,0,0,0,0,0,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,2,S Badrinath,MEK Hussey,IK Pathan,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,3,S Badrinath,MEK Hussey,IK Pathan,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,4,MEK Hussey,S Badrinath,IK Pathan,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,5,MEK Hussey,S Badrinath,IK Pathan,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,18,6,MEK Hussey,S Badrinath,IK Pathan,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,1,S Badrinath,MEK Hussey,B Lee,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,2,S Badrinath,MEK Hussey,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,3,MEK Hussey,S Badrinath,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,4,S Badrinath,MEK Hussey,B Lee,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,5,MEK Hussey,S Badrinath,B Lee,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,19,6,MEK Hussey,S Badrinath,B Lee,0,0,0,0,0,0,2,0,2,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,1,S Badrinath,MEK Hussey,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,2,S Badrinath,MEK Hussey,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,3,S Badrinath,MEK Hussey,JR Hopes,0,0,0,0,0,0,4,0,4,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,4,S Badrinath,MEK Hussey,JR Hopes,0,0,0,0,0,0,1,0,1,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,5,MEK Hussey,S Badrinath,JR Hopes,0,0,0,0,0,0,6,0,6,,,
2,1,Chennai Super Kings,Kings XI Punjab,20,6,MEK Hussey,S Badrinath,JR Hopes,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,1,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,2,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,3,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,4,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,5,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,1,6,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,1,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,2,JR Hopes,K Goel,MS Gony,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,3,JR Hopes,K Goel,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,4,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,5,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,2,6,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,1,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,2,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,3,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,4,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,5,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,3,6,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,1,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,2,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,3,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,4,JR Hopes,K Goel,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,5,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,4,6,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,5,1,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,5,2,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,5,3,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,5,4,K Goel,JR Hopes,JDP Oram,0,0,0,0,0,0,1,0,1,,,
